wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /Users/shuka/.netrc.
wandb: Currently logged in as: shukanth2004 (shukanth2004-the-ohio-state-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.27.0
wandb: Run data is saved locally in /Users/shuka/Documents/vscode/mechanistic_interpretability/wandb/run-20260517_143634-73rpsu2c
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run n200-wd0.1-200k-seed0
wandb: ⭐️ View project at https://wandb.ai/shukanth2004-the-ohio-state-university/mechinterp
wandb: 🚀 View run at https://wandb.ai/shukanth2004-the-ohio-state-university/mechinterp/runs/73rpsu2c
Generating dataset: n_nodes=6, n_graphs=200, dataset_seed=42
  train: 4,800 samples | val: 1,200 samples | vocab size: 10 | seq len: 48
Training: lr=0.001, wd=0.1, n_steps=200,000, seed=0
step    500 | train loss 1.1819 | train acc 0.484 | val loss 1.3104 | val acc 0.417 | ‖g‖ 1.6843 | 13s
step   7000 | train loss 0.2068 | train acc 0.914 | val loss 3.7697 | val acc 0.385 | ‖g‖ 5.4999 | 201s
step   7500 | train loss 0.1252 | train acc 0.961 | val loss 3.6738 | val acc 0.377 | ‖g‖ 4.6141 | 216s
step   8000 | train loss 0.2225 | train acc 0.930 | val loss 3.6571 | val acc 0.394 | ‖g‖ 5.6591 | 232s
step   8500 | train loss 0.1037 | train acc 0.953 | val loss 3.8523 | val acc 0.402 | ‖g‖ 3.4035 | 251s
step   9000 | train loss 0.2217 | train acc 0.914 | val loss 3.5563 | val acc 0.384 | ‖g‖ 7.2358 | 265s
step   9500 | train loss 0.1831 | train acc 0.953 | val loss 3.8789 | val acc 0.376 | ‖g‖ 5.0978 | 280s
step  10000 | train loss 0.1070 | train acc 0.969 | val loss 3.7762 | val acc 0.386 | ‖g‖ 5.9052 | 294s
step  10500 | train loss 0.3393 | train acc 0.883 | val loss 3.7705 | val acc 0.398 | ‖g‖ 6.4132 | 310s
step  11000 | train loss 0.1027 | train acc 0.969 | val loss 3.9778 | val acc 0.394 | ‖g‖ 3.3835 | 325s
step  11500 | train loss 0.1432 | train acc 0.953 | val loss 4.0449 | val acc 0.383 | ‖g‖ 4.3332 | 343s
step  12000 | train loss 0.1615 | train acc 0.945 | val loss 3.6850 | val acc 0.396 | ‖g‖ 5.2751 | 361s
step  12500 | train loss 0.1026 | train acc 0.984 | val loss 4.0267 | val acc 0.370 | ‖g‖ 4.1718 | 380s
step  13000 | train loss 0.1697 | train acc 0.945 | val loss 4.2046 | val acc 0.388 | ‖g‖ 5.2465 | 400s
step  13500 | train loss 0.1018 | train acc 0.969 | val loss 3.9262 | val acc 0.396 | ‖g‖ 3.6575 | 418s
step  14000 | train loss 0.1750 | train acc 0.945 | val loss 4.0462 | val acc 0.398 | ‖g‖ 5.4515 | 437s
step  14500 | train loss 0.1193 | train acc 0.961 | val loss 3.9162 | val acc 0.382 | ‖g‖ 4.2536 | 455s
step  15000 | train loss 0.1626 | train acc 0.938 | val loss 4.0323 | val acc 0.376 | ‖g‖ 6.4068 | 472s
step  15500 | train loss 0.1762 | train acc 0.930 | val loss 4.0991 | val acc 0.391 | ‖g‖ 6.6258 | 488s
step  16000 | train loss 0.1672 | train acc 0.945 | val loss 3.8596 | val acc 0.370 | ‖g‖ 4.5964 | 504s
step  16500 | train loss 0.0656 | train acc 0.984 | val loss 4.2242 | val acc 0.361 | ‖g‖ 3.0712 | 520s
step  17000 | train loss 0.1500 | train acc 0.961 | val loss 4.0829 | val acc 0.391 | ‖g‖ 5.3108 | 537s
step  17500 | train loss 0.2126 | train acc 0.922 | val loss 3.7114 | val acc 0.376 | ‖g‖ 7.6983 | 554s
step  18000 | train loss 0.1092 | train acc 0.969 | val loss 4.1244 | val acc 0.388 | ‖g‖ 6.1726 | 572s
step  18500 | train loss 0.1496 | train acc 0.945 | val loss 4.0589 | val acc 0.384 | ‖g‖ 6.0005 | 590s
step  19000 | train loss 0.1243 | train acc 0.953 | val loss 4.1906 | val acc 0.375 | ‖g‖ 5.9538 | 608s
step  19500 | train loss 0.0722 | train acc 0.977 | val loss 4.2449 | val acc 0.397 | ‖g‖ 4.1376 | 625s
step  20000 | train loss 0.1312 | train acc 0.938 | val loss 4.0763 | val acc 0.375 | ‖g‖ 5.7288 | 646s
step  20500 | train loss 0.1084 | train acc 0.977 | val loss 4.1792 | val acc 0.391 | ‖g‖ 5.5730 | 664s
step  21000 | train loss 0.1278 | train acc 0.961 | val loss 4.2391 | val acc 0.382 | ‖g‖ 6.5898 | 680s
step  21500 | train loss 0.1075 | train acc 0.945 | val loss 4.0532 | val acc 0.380 | ‖g‖ 4.4579 | 696s
step  22000 | train loss 0.1156 | train acc 0.969 | val loss 3.9959 | val acc 0.388 | ‖g‖ 4.7228 | 713s
step  22500 | train loss 0.1935 | train acc 0.953 | val loss 3.9080 | val acc 0.385 | ‖g‖ 5.3043 | 729s
step  23000 | train loss 0.2300 | train acc 0.914 | val loss 4.0866 | val acc 0.395 | ‖g‖ 8.6190 | 746s
step  23500 | train loss 0.1017 | train acc 0.969 | val loss 4.1437 | val acc 0.390 | ‖g‖ 4.1397 | 762s
step  24000 | train loss 0.1564 | train acc 0.953 | val loss 4.1219 | val acc 0.380 | ‖g‖ 4.8845 | 778s
step  24500 | train loss 0.0666 | train acc 0.977 | val loss 4.0616 | val acc 0.372 | ‖g‖ 3.7191 | 794s
step  25000 | train loss 0.0555 | train acc 0.984 | val loss 4.3165 | val acc 0.391 | ‖g‖ 2.3017 | 810s
step  25500 | train loss 0.0721 | train acc 0.984 | val loss 4.4081 | val acc 0.400 | ‖g‖ 5.3371 | 826s
step  26000 | train loss 0.2039 | train acc 0.945 | val loss 4.1064 | val acc 0.383 | ‖g‖ 5.8403 | 843s
step  26500 | train loss 0.1242 | train acc 0.969 | val loss 4.0367 | val acc 0.386 | ‖g‖ 4.7547 | 860s
step  27000 | train loss 0.0838 | train acc 0.977 | val loss 4.3077 | val acc 0.398 | ‖g‖ 3.7701 | 876s
step  27500 | train loss 0.1093 | train acc 0.969 | val loss 3.9771 | val acc 0.383 | ‖g‖ 5.0566 | 892s
step  28000 | train loss 0.0938 | train acc 0.969 | val loss 4.2210 | val acc 0.399 | ‖g‖ 4.4283 | 909s
step  28500 | train loss 0.0915 | train acc 0.969 | val loss 3.7405 | val acc 0.394 | ‖g‖ 4.4166 | 926s
step  29000 | train loss 0.0370 | train acc 0.992 | val loss 4.4370 | val acc 0.387 | ‖g‖ 3.3989 | 942s
step  29500 | train loss 0.0993 | train acc 0.945 | val loss 4.2382 | val acc 0.382 | ‖g‖ 5.9798 | 959s
step  30000 | train loss 0.1429 | train acc 0.945 | val loss 3.9974 | val acc 0.388 | ‖g‖ 5.3950 | 975s
step  30500 | train loss 0.1494 | train acc 0.938 | val loss 4.1424 | val acc 0.402 | ‖g‖ 5.9595 | 992s
step  31000 | train loss 0.1595 | train acc 0.938 | val loss 4.1954 | val acc 0.378 | ‖g‖ 5.8361 | 1008s
step  31500 | train loss 0.1185 | train acc 0.969 | val loss 4.3681 | val acc 0.387 | ‖g‖ 6.9163 | 1024s
step  32000 | train loss 0.1022 | train acc 0.953 | val loss 4.5025 | val acc 0.393 | ‖g‖ 5.0047 | 1044s
step  32500 | train loss 0.0482 | train acc 0.977 | val loss 4.2486 | val acc 0.379 | ‖g‖ 2.2843 | 1063s
step  33000 | train loss 0.2992 | train acc 0.914 | val loss 4.0760 | val acc 0.361 | ‖g‖ 8.0767 | 1082s
step  33500 | train loss 0.2036 | train acc 0.945 | val loss 4.3111 | val acc 0.375 | ‖g‖ 6.0743 | 1100s
step  34000 | train loss 0.0527 | train acc 0.984 | val loss 4.2517 | val acc 0.381 | ‖g‖ 3.1493 | 1118s
step  34500 | train loss 0.0544 | train acc 0.992 | val loss 4.1231 | val acc 0.400 | ‖g‖ 3.0212 | 1136s
step  35000 | train loss 0.0870 | train acc 0.953 | val loss 4.0141 | val acc 0.413 | ‖g‖ 4.6326 | 1152s
step  35500 | train loss 0.1299 | train acc 0.977 | val loss 4.3772 | val acc 0.373 | ‖g‖ 5.2863 | 1169s
step  36000 | train loss 0.1179 | train acc 0.961 | val loss 4.2583 | val acc 0.380 | ‖g‖ 6.1371 | 1189s
step  36500 | train loss 0.1363 | train acc 0.945 | val loss 4.0901 | val acc 0.412 | ‖g‖ 5.3844 | 1209s
step  37000 | train loss 0.0738 | train acc 0.969 | val loss 4.3526 | val acc 0.388 | ‖g‖ 3.4593 | 1232s
step  37500 | train loss 0.0876 | train acc 0.969 | val loss 4.1766 | val acc 0.393 | ‖g‖ 3.9860 | 1253s
step  38000 | train loss 0.0864 | train acc 0.977 | val loss 4.1992 | val acc 0.392 | ‖g‖ 3.8852 | 1276s
step  38500 | train loss 0.0877 | train acc 0.992 | val loss 4.0354 | val acc 0.386 | ‖g‖ 4.1151 | 1296s
step  39000 | train loss 0.1979 | train acc 0.922 | val loss 4.2195 | val acc 0.378 | ‖g‖ 7.3227 | 1313s
step  39500 | train loss 0.1396 | train acc 0.969 | val loss 4.3894 | val acc 0.395 | ‖g‖ 5.6389 | 1333s
step  40000 | train loss 0.0687 | train acc 0.992 | val loss 4.1666 | val acc 0.394 | ‖g‖ 3.1275 | 1351s
step  40500 | train loss 0.0503 | train acc 0.992 | val loss 4.4233 | val acc 0.383 | ‖g‖ 3.1208 | 1371s
step  41000 | train loss 0.0983 | train acc 0.969 | val loss 4.1531 | val acc 0.392 | ‖g‖ 4.9209 | 1391s
step  41500 | train loss 0.0910 | train acc 0.969 | val loss 4.3055 | val acc 0.355 | ‖g‖ 4.9866 | 1409s
step  42000 | train loss 0.1724 | train acc 0.945 | val loss 4.1516 | val acc 0.385 | ‖g‖ 7.6095 | 1427s
step  42500 | train loss 0.0620 | train acc 0.977 | val loss 4.3460 | val acc 0.397 | ‖g‖ 2.6604 | 1444s
step  43000 | train loss 0.1767 | train acc 0.938 | val loss 4.0272 | val acc 0.398 | ‖g‖ 6.8960 | 1465s
step  43500 | train loss 0.1057 | train acc 0.969 | val loss 4.4377 | val acc 0.359 | ‖g‖ 4.7723 | 1484s
step  44000 | train loss 0.0519 | train acc 0.977 | val loss 4.7350 | val acc 0.371 | ‖g‖ 4.3873 | 1502s
step  44500 | train loss 0.0806 | train acc 0.977 | val loss 4.0920 | val acc 0.379 | ‖g‖ 3.7585 | 1520s
step  45000 | train loss 0.1535 | train acc 0.953 | val loss 3.9704 | val acc 0.388 | ‖g‖ 8.0394 | 1536s
step  45500 | train loss 0.0466 | train acc 0.984 | val loss 4.1992 | val acc 0.395 | ‖g‖ 1.8468 | 1555s
step  46000 | train loss 0.0686 | train acc 0.984 | val loss 4.2127 | val acc 0.384 | ‖g‖ 3.7953 | 1601s
step  46500 | train loss 0.0459 | train acc 0.992 | val loss 4.2780 | val acc 0.400 | ‖g‖ 3.2267 | 1616s
step  47000 | train loss 0.0823 | train acc 0.969 | val loss 4.2449 | val acc 0.388 | ‖g‖ 4.3828 | 1629s
step  47500 | train loss 0.1625 | train acc 0.953 | val loss 3.9981 | val acc 0.395 | ‖g‖ 5.9853 | 1642s
step  48000 | train loss 0.1133 | train acc 0.961 | val loss 4.1907 | val acc 0.406 | ‖g‖ 6.1559 | 1786s
step  48500 | train loss 0.1439 | train acc 0.961 | val loss 4.2567 | val acc 0.401 | ‖g‖ 5.6912 | 1819s
step  49000 | train loss 0.2148 | train acc 0.938 | val loss 4.0412 | val acc 0.396 | ‖g‖ 6.5342 | 1873s
step  49500 | train loss 0.1086 | train acc 0.977 | val loss 4.3055 | val acc 0.383 | ‖g‖ 5.3320 | 1891s
step  50000 | train loss 0.1794 | train acc 0.938 | val loss 4.1400 | val acc 0.380 | ‖g‖ 6.4280 | 1903s
step  50500 | train loss 0.1607 | train acc 0.938 | val loss 4.0499 | val acc 0.411 | ‖g‖ 4.5068 | 2484s
step  51000 | train loss 0.0809 | train acc 0.969 | val loss 4.2748 | val acc 0.392 | ‖g‖ 4.9232 | 2498s
step  51500 | train loss 0.1073 | train acc 0.945 | val loss 4.4227 | val acc 0.388 | ‖g‖ 4.6888 | 2516s
step  52000 | train loss 0.1145 | train acc 0.953 | val loss 4.4176 | val acc 0.408 | ‖g‖ 5.7177 | 2577s
step  52500 | train loss 0.1165 | train acc 0.945 | val loss 4.3942 | val acc 0.388 | ‖g‖ 4.6507 | 2591s
step  53000 | train loss 0.0960 | train acc 0.969 | val loss 4.0841 | val acc 0.407 | ‖g‖ 4.2443 | 2609s
step  53500 | train loss 0.0414 | train acc 0.992 | val loss 4.7059 | val acc 0.403 | ‖g‖ 3.7458 | 2636s
step  54000 | train loss 0.0513 | train acc 0.984 | val loss 4.1814 | val acc 0.403 | ‖g‖ 4.3714 | 2658s
step  54500 | train loss 0.0733 | train acc 0.977 | val loss 4.4774 | val acc 0.398 | ‖g‖ 4.1868 | 2675s
step  55000 | train loss 0.1368 | train acc 0.969 | val loss 4.2932 | val acc 0.393 | ‖g‖ 6.0160 | 2741s
step  55500 | train loss 0.2805 | train acc 0.922 | val loss 4.4571 | val acc 0.373 | ‖g‖ 10.9248 | 2760s
step  56000 | train loss 0.0943 | train acc 0.969 | val loss 4.1506 | val acc 0.390 | ‖g‖ 4.3125 | 2784s
step  56500 | train loss 0.1020 | train acc 0.969 | val loss 3.9557 | val acc 0.407 | ‖g‖ 4.4405 | 2799s
step  57000 | train loss 0.0643 | train acc 0.969 | val loss 4.0978 | val acc 0.389 | ‖g‖ 4.1145 | 2820s
step  57500 | train loss 0.1665 | train acc 0.961 | val loss 3.8120 | val acc 0.390 | ‖g‖ 4.3018 | 2903s
step  58000 | train loss 0.1191 | train acc 0.953 | val loss 3.9423 | val acc 0.370 | ‖g‖ 5.1433 | 2918s
step  58500 | train loss 0.1452 | train acc 0.969 | val loss 4.4045 | val acc 0.404 | ‖g‖ 6.1299 | 2937s
step  59000 | train loss 0.0350 | train acc 0.992 | val loss 4.4242 | val acc 0.378 | ‖g‖ 3.0978 | 2955s
step  59500 | train loss 0.0909 | train acc 0.961 | val loss 4.0594 | val acc 0.392 | ‖g‖ 6.1047 | 2974s
step  60000 | train loss 0.1356 | train acc 0.961 | val loss 4.2037 | val acc 0.386 | ‖g‖ 8.5467 | 2993s
step  60500 | train loss 0.0271 | train acc 0.992 | val loss 4.2935 | val acc 0.395 | ‖g‖ 2.1570 | 3011s
step  61000 | train loss 0.1213 | train acc 0.961 | val loss 3.9944 | val acc 0.407 | ‖g‖ 5.2460 | 3032s
step  61500 | train loss 0.1091 | train acc 0.961 | val loss 3.9035 | val acc 0.383 | ‖g‖ 5.6213 | 3055s
step  62000 | train loss 0.0224 | train acc 1.000 | val loss 4.3441 | val acc 0.405 | ‖g‖ 1.7760 | 3081s
step  62500 | train loss 0.0500 | train acc 0.977 | val loss 4.2419 | val acc 0.386 | ‖g‖ 5.1209 | 3106s
step  63000 | train loss 0.0741 | train acc 0.969 | val loss 4.2184 | val acc 0.385 | ‖g‖ 4.7229 | 3128s
step  63500 | train loss 0.1755 | train acc 0.961 | val loss 4.2003 | val acc 0.386 | ‖g‖ 7.1359 | 3150s
step  64000 | train loss 0.1732 | train acc 0.945 | val loss 4.1461 | val acc 0.391 | ‖g‖ 8.2442 | 3171s
step  64500 | train loss 0.0879 | train acc 0.977 | val loss 4.2935 | val acc 0.381 | ‖g‖ 4.6843 | 3194s
step  65000 | train loss 0.0820 | train acc 0.969 | val loss 4.3448 | val acc 0.382 | ‖g‖ 4.6884 | 3215s
step  65500 | train loss 0.2154 | train acc 0.930 | val loss 4.2664 | val acc 0.400 | ‖g‖ 9.0450 | 3238s
step  66000 | train loss 0.1989 | train acc 0.930 | val loss 4.4512 | val acc 0.376 | ‖g‖ 8.1432 | 3260s
step  66500 | train loss 0.1199 | train acc 0.961 | val loss 4.2656 | val acc 0.378 | ‖g‖ 6.5789 | 3282s
step  67000 | train loss 0.1102 | train acc 0.977 | val loss 4.3549 | val acc 0.409 | ‖g‖ 3.8296 | 3303s
step  67500 | train loss 0.0324 | train acc 0.992 | val loss 4.3434 | val acc 0.404 | ‖g‖ 2.4342 | 3326s
step  68000 | train loss 0.0329 | train acc 0.984 | val loss 4.4300 | val acc 0.385 | ‖g‖ 3.4276 | 3348s
step  68500 | train loss 0.0541 | train acc 0.984 | val loss 4.4581 | val acc 0.384 | ‖g‖ 4.0522 | 3370s
step  69000 | train loss 0.1199 | train acc 0.984 | val loss 4.2958 | val acc 0.383 | ‖g‖ 5.4757 | 3393s
step  69500 | train loss 0.0657 | train acc 0.977 | val loss 4.3471 | val acc 0.399 | ‖g‖ 3.9905 | 3416s
step  70000 | train loss 0.0666 | train acc 0.969 | val loss 4.2629 | val acc 0.400 | ‖g‖ 4.2353 | 3438s
step  70500 | train loss 0.0649 | train acc 0.984 | val loss 4.3867 | val acc 0.399 | ‖g‖ 3.9571 | 3461s
step  71000 | train loss 0.1505 | train acc 0.953 | val loss 3.8958 | val acc 0.400 | ‖g‖ 6.4240 | 3483s
step  71500 | train loss 0.0760 | train acc 0.984 | val loss 4.5528 | val acc 0.381 | ‖g‖ 3.5904 | 3506s
step  72000 | train loss 0.1200 | train acc 0.961 | val loss 4.0000 | val acc 0.414 | ‖g‖ 5.3591 | 3528s
step  72500 | train loss 0.1292 | train acc 0.945 | val loss 4.3643 | val acc 0.388 | ‖g‖ 6.9018 | 3551s
step  73000 | train loss 0.1177 | train acc 0.945 | val loss 4.3863 | val acc 0.370 | ‖g‖ 7.5863 | 3573s
step  73500 | train loss 0.1530 | train acc 0.945 | val loss 4.1303 | val acc 0.396 | ‖g‖ 5.6613 | 3596s
step  74000 | train loss 0.1262 | train acc 0.953 | val loss 4.2486 | val acc 0.402 | ‖g‖ 5.4828 | 3619s
step  74500 | train loss 0.1246 | train acc 0.969 | val loss 4.3230 | val acc 0.402 | ‖g‖ 5.7481 | 3642s
step  75000 | train loss 0.0828 | train acc 0.977 | val loss 4.2287 | val acc 0.391 | ‖g‖ 4.9443 | 3665s
step  75500 | train loss 0.1415 | train acc 0.945 | val loss 3.9395 | val acc 0.366 | ‖g‖ 6.0075 | 3688s
step  76000 | train loss 0.0637 | train acc 0.992 | val loss 3.7996 | val acc 0.387 | ‖g‖ 3.3821 | 3710s
step  76500 | train loss 0.1878 | train acc 0.953 | val loss 4.1271 | val acc 0.396 | ‖g‖ 7.5261 | 3733s
step  77000 | train loss 0.2185 | train acc 0.922 | val loss 4.1927 | val acc 0.383 | ‖g‖ 7.8153 | 3755s
step  77500 | train loss 0.0497 | train acc 0.984 | val loss 3.9155 | val acc 0.407 | ‖g‖ 3.1293 | 3778s
step  78000 | train loss 0.0616 | train acc 0.977 | val loss 4.0787 | val acc 0.395 | ‖g‖ 3.5973 | 3801s
step  78500 | train loss 0.1064 | train acc 0.945 | val loss 4.2260 | val acc 0.396 | ‖g‖ 5.7203 | 3823s
step  79000 | train loss 0.0632 | train acc 0.977 | val loss 4.3796 | val acc 0.403 | ‖g‖ 3.6211 | 3846s
step  79500 | train loss 0.0889 | train acc 0.977 | val loss 4.5304 | val acc 0.374 | ‖g‖ 4.9118 | 3868s
step  80000 | train loss 0.0990 | train acc 0.977 | val loss 4.5631 | val acc 0.394 | ‖g‖ 7.4247 | 3891s
step  80500 | train loss 0.0500 | train acc 1.000 | val loss 4.3398 | val acc 0.376 | ‖g‖ 3.4834 | 3913s
step  81000 | train loss 0.0626 | train acc 0.969 | val loss 4.0915 | val acc 0.405 | ‖g‖ 4.1894 | 3936s
step  81500 | train loss 0.0748 | train acc 0.984 | val loss 4.2257 | val acc 0.365 | ‖g‖ 4.5904 | 3959s
step  82000 | train loss 0.0564 | train acc 0.992 | val loss 4.4404 | val acc 0.382 | ‖g‖ 3.8835 | 3982s
step  82500 | train loss 0.0591 | train acc 0.992 | val loss 4.4976 | val acc 0.390 | ‖g‖ 2.5013 | 4005s
step  83000 | train loss 0.0712 | train acc 0.969 | val loss 4.1057 | val acc 0.376 | ‖g‖ 5.8578 | 4027s
step  83500 | train loss 0.0494 | train acc 0.977 | val loss 4.7817 | val acc 0.370 | ‖g‖ 7.5123 | 4050s
step  84000 | train loss 0.0254 | train acc 1.000 | val loss 4.5209 | val acc 0.390 | ‖g‖ 2.3551 | 4072s
step  84500 | train loss 0.0795 | train acc 0.961 | val loss 4.1772 | val acc 0.383 | ‖g‖ 6.0855 | 4094s
step  85000 | train loss 0.1466 | train acc 0.938 | val loss 3.6480 | val acc 0.379 | ‖g‖ 5.6636 | 4117s
step  85500 | train loss 0.0840 | train acc 0.969 | val loss 4.4163 | val acc 0.374 | ‖g‖ 7.4264 | 4139s
step  86000 | train loss 0.0465 | train acc 0.977 | val loss 4.5330 | val acc 0.384 | ‖g‖ 5.9172 | 4162s
step  86500 | train loss 0.2430 | train acc 0.930 | val loss 4.2765 | val acc 0.369 | ‖g‖ 7.4143 | 4184s
step  87000 | train loss 0.0943 | train acc 0.969 | val loss 4.2567 | val acc 0.393 | ‖g‖ 5.1828 | 4207s
step  87500 | train loss 0.1102 | train acc 0.938 | val loss 4.5282 | val acc 0.388 | ‖g‖ 7.6040 | 4230s
step  88000 | train loss 0.0130 | train acc 1.000 | val loss 4.4316 | val acc 0.385 | ‖g‖ 0.9784 | 4252s
step  88500 | train loss 0.0895 | train acc 0.977 | val loss 4.1606 | val acc 0.402 | ‖g‖ 5.0366 | 4275s
step  89000 | train loss 0.1367 | train acc 0.953 | val loss 4.4189 | val acc 0.387 | ‖g‖ 7.0456 | 4298s
step  89500 | train loss 0.1533 | train acc 0.953 | val loss 4.3486 | val acc 0.404 | ‖g‖ 6.2651 | 4321s
step  90000 | train loss 0.0831 | train acc 0.984 | val loss 4.0701 | val acc 0.389 | ‖g‖ 3.8842 | 4343s
step  90500 | train loss 0.1077 | train acc 0.984 | val loss 4.7697 | val acc 0.374 | ‖g‖ 7.7128 | 4365s
step  91000 | train loss 0.0503 | train acc 0.992 | val loss 4.2588 | val acc 0.389 | ‖g‖ 3.7837 | 4388s
step  91500 | train loss 0.1232 | train acc 0.969 | val loss 4.2235 | val acc 0.394 | ‖g‖ 6.0132 | 4410s
step  92000 | train loss 0.1100 | train acc 0.961 | val loss 4.1934 | val acc 0.395 | ‖g‖ 6.1666 | 4432s
step  92500 | train loss 0.2524 | train acc 0.930 | val loss 4.2275 | val acc 0.412 | ‖g‖ 11.5925 | 4455s
step  93000 | train loss 0.0013 | train acc 1.000 | val loss 5.1239 | val acc 0.392 | ‖g‖ 0.0771 | 4477s
step  93500 | train loss 0.0021 | train acc 1.000 | val loss 5.3106 | val acc 0.399 | ‖g‖ 0.1154 | 4499s
step  94000 | train loss 0.1398 | train acc 0.953 | val loss 3.5384 | val acc 0.356 | ‖g‖ 5.2537 | 4521s
step  94500 | train loss 0.1655 | train acc 0.945 | val loss 4.0209 | val acc 0.378 | ‖g‖ 5.5647 | 4545s
step  95000 | train loss 0.0507 | train acc 0.992 | val loss 4.0706 | val acc 0.384 | ‖g‖ 2.5254 | 4567s
step  95500 | train loss 0.0365 | train acc 0.984 | val loss 4.1745 | val acc 0.387 | ‖g‖ 2.3391 | 4590s
step  96000 | train loss 0.0776 | train acc 0.969 | val loss 4.2042 | val acc 0.376 | ‖g‖ 4.8023 | 4613s
step  96500 | train loss 0.1247 | train acc 0.961 | val loss 4.0613 | val acc 0.378 | ‖g‖ 6.6141 | 4635s
step  97000 | train loss 0.0903 | train acc 0.977 | val loss 4.0389 | val acc 0.363 | ‖g‖ 7.3289 | 4657s
step  97500 | train loss 0.0880 | train acc 0.969 | val loss 4.2453 | val acc 0.388 | ‖g‖ 7.0165 | 4679s
step  98000 | train loss 0.0918 | train acc 0.969 | val loss 4.4562 | val acc 0.382 | ‖g‖ 5.7512 | 4702s
step  98500 | train loss 0.0811 | train acc 0.977 | val loss 4.0651 | val acc 0.378 | ‖g‖ 4.2029 | 4724s
step  99000 | train loss 0.0251 | train acc 1.000 | val loss 4.3497 | val acc 0.378 | ‖g‖ 1.8895 | 4746s
step  99500 | train loss 0.1342 | train acc 0.961 | val loss 4.4821 | val acc 0.376 | ‖g‖ 5.8635 | 4769s
step 100000 | train loss 0.1468 | train acc 0.969 | val loss 4.3341 | val acc 0.394 | ‖g‖ 5.7972 | 4791s
step 100500 | train loss 0.1381 | train acc 0.938 | val loss 4.0486 | val acc 0.367 | ‖g‖ 6.8114 | 4814s
step 101000 | train loss 0.1079 | train acc 0.977 | val loss 4.1499 | val acc 0.392 | ‖g‖ 5.5757 | 4837s
step 101500 | train loss 0.1120 | train acc 0.953 | val loss 4.5440 | val acc 0.382 | ‖g‖ 7.7154 | 4860s
step 102000 | train loss 0.1031 | train acc 0.953 | val loss 4.0180 | val acc 0.410 | ‖g‖ 5.9163 | 4883s
step 102500 | train loss 0.0725 | train acc 0.984 | val loss 4.0442 | val acc 0.385 | ‖g‖ 7.4105 | 4906s
step 103000 | train loss 0.0644 | train acc 0.977 | val loss 4.2761 | val acc 0.384 | ‖g‖ 5.5852 | 4928s
step 103500 | train loss 0.1718 | train acc 0.953 | val loss 4.0142 | val acc 0.415 | ‖g‖ 8.6545 | 4951s
step 104000 | train loss 0.0933 | train acc 0.977 | val loss 4.3101 | val acc 0.368 | ‖g‖ 6.3873 | 4973s
